idVuelo;idIncidente;crsDepTime;crsArrTime;arrTime;cancelled;diverted;carrierDelay;weatherDelay;nasDelay;securityDelay;lateAircraftDelay;divArrDelay;div1airport;div2airport
978;468;1900;2056;2245;0;0;1;0;107;0;1;;;
979;469;1338;1622;1739;0;0;77;0;0;0;0;;;
982;470;1714;2003;2044;0;0;6;0;0;0;35;;;
983;471;1105;1159;1200;0;0;0;0;0;0;0;;;
990;472;1455;1642;1643;0;0;0;0;0;0;0;;;
991;473;1720;1859;;1;0;;;;;;;;
992;474;1030;1307;1315;0;0;0;0;0;0;0;;;
995;475;1800;1942;1947;0;0;0;0;0;0;0;;;
1003;476;1400;1550;1601;0;0;0;0;0;0;0;;;
1006;477;1850;2130;2131;0;0;0;0;0;0;0;;;
1011;478;940;1240;1301;0;0;0;0;21;0;0;;;
1013;479;905;1120;1123;0;0;0;0;0;0;0;;;
1015;480;855;1050;1059;0;0;0;0;0;0;0;;;
1016;481;1135;1657;1728;0;0;2;0;23;0;6;;;
1017;482;1800;1950;2023;0;0;14;0;16;0;3;;;
1019;483;1853;2039;2044;0;0;0;0;0;0;0;;;
1020;484;1554;1744;1802;0;0;0;0;18;0;0;;;
1021;485;618;947;952;0;0;0;0;0;0;0;;;
1025;486;1310;1845;1852;0;0;0;0;0;0;0;;;
1026;487;1910;2015;2026;0;0;0;0;0;0;0;;;
1030;488;1150;1446;1500;0;0;0;0;0;0;0;;;
1034;489;1105;1251;1253;0;0;0;0;0;0;0;;;
1039;490;1625;1810;1856;0;0;0;0;46;0;0;;;
1043;491;1250;1840;1844;0;0;0;0;0;0;0;;;
1046;492;1420;1510;1518;0;0;0;0;0;0;0;;;
1049;493;1755;2053;2344;0;0;0;0;141;0;30;;;
1050;494;1700;1820;1855;0;0;0;10;25;0;0;;;
1051;495;1840;1950;2010;0;0;2;0;0;0;18;;;
1052;496;2015;2255;2310;0;0;0;0;0;0;15;;;
1053;497;1020;1310;1321;0;0;0;0;0;0;0;;;
1056;498;2110;2228;;1;0;;;;;;;;
1057;499;925;1223;1308;0;0;34;0;11;0;0;;;
1058;500;1635;1821;1855;0;0;12;0;0;0;22;;;
1059;501;1855;2032;2059;0;0;3;0;0;0;24;;;
1060;502;1300;1600;1627;0;0;2;0;0;0;25;;;
1061;503;1400;1645;1647;0;0;0;0;0;0;0;;;
1066;504;1510;1600;1603;0;0;0;0;0;0;0;;;
1070;505;600;1115;1122;0;0;0;0;0;0;0;;;
1094;506;1200;2016;2108;0;0;0;0;52;0;0;;;
1097;507;945;1407;1414;0;0;0;0;0;0;0;;;
1098;508;845;915;917;0;0;0;0;0;0;0;;;
1100;509;1445;1818;2135;0;0;0;0;197;0;0;;;
1102;510;1930;2102;2345;0;0;0;13;0;0;150;;;
1103;511;1235;1402;1405;0;0;0;0;0;0;0;;;
1114;512;755;1310;1327;0;0;9;0;8;0;0;;;
1115;513;1021;1417;1426;0;0;0;0;0;0;0;;;
1129;514;1100;1255;;1;0;;;;;;;BOS;
1135;515;905;1205;1214;0;0;0;0;0;0;0;;;
1139;516;1723;2005;2032;0;0;27;0;0;0;0;;;
1146;517;1015;1506;1527;0;0;10;0;11;0;0;;;
1147;518;1545;1910;1912;0;0;0;0;0;0;0;;;
1156;519;1515;1641;1824;0;0;0;0;103;0;0;;;
1159;520;830;939;952;0;0;0;0;0;0;0;;;
1164;521;1135;1231;1239;0;0;0;0;0;0;0;;;
1168;522;938;1044;;1;0;;;;;;;;
1182;523;745;1310;1312;0;0;0;0;0;0;0;;;
1183;524;1840;2130;;1;0;;;;;;;;
1185;525;1310;1745;2047;0;1;0;0;0;0;0;182;BDL;
1194;526;1606;1656;1701;0;0;0;0;0;0;0;;;
1195;527;1714;1800;1803;0;0;0;0;0;0;0;;;
1197;528;2008;2132;2139;0;0;0;0;0;0;0;;;
1198;529;739;841;853;0;0;0;0;0;0;0;;;
1200;530;1441;1543;1552;0;0;0;0;0;0;0;;;
1201;531;901;1005;1017;0;0;0;0;0;0;0;;;
1202;532;2300;2357;;1;0;;;;;;;;
1203;533;618;708;749;0;0;38;0;3;0;0;;;
1212;534;1419;1505;1514;0;0;0;0;0;0;0;;;
1213;535;1633;1723;1741;0;0;8;0;1;0;9;;;
1214;536;1152;1238;1244;0;0;0;0;0;0;0;;;
1215;537;1025;1127;1131;0;0;0;0;0;0;0;;;
1216;538;844;946;947;0;0;0;0;0;0;0;;;
1229;539;640;1015;1025;0;0;0;0;0;0;0;;;
1232;540;1100;1240;1246;0;0;0;0;0;0;0;;;
1248;541;1113;1206;1237;0;0;31;0;0;0;0;;;
1249;542;1225;1300;1325;0;0;0;0;0;0;25;;;
1254;543;925;1700;1712;0;0;0;0;0;0;0;;;
1256;544;1045;1840;2135;0;1;0;0;0;0;0;175;IAD;
1257;545;1910;2030;2319;0;0;16;0;0;0;153;;;
1269;546;915;1150;1151;0;0;0;0;0;0;0;;;
1271;547;1215;1315;1320;0;0;0;0;0;0;0;;;
1272;548;1340;1450;1454;0;0;0;0;0;0;0;;;
1281;549;1225;1340;1343;0;0;0;0;0;0;0;;;
1292;550;835;1403;1418;0;0;0;0;15;0;0;;;
1293;551;1405;1610;1620;0;0;0;0;0;0;0;;;
1294;552;1630;1635;1642;0;0;0;0;0;0;0;;;
1295;553;1655;1845;1847;0;0;0;0;0;0;0;;;
1296;554;1020;1155;1216;0;0;19;0;2;0;0;;;
1297;555;1230;1330;1346;0;0;0;0;0;0;16;;;
1299;556;1200;1255;1256;0;0;0;0;0;0;0;;;
1305;557;600;742;747;0;0;0;0;0;0;0;;;
1309;558;1340;1518;1544;0;0;17;0;9;0;0;;;
1321;559;1410;1520;1539;0;0;5;0;0;0;14;;;
1322;560;815;1350;1410;0;0;0;0;20;0;0;;;
1323;561;1540;1715;1733;0;0;0;0;0;0;18;;;
1326;562;1710;2025;2026;0;0;0;0;0;0;0;;;
1348;563;2250;2334;2356;0;0;0;0;22;0;0;;;
1350;564;2040;2136;2139;0;0;0;0;0;0;0;;;
1353;565;1853;2015;2019;0;0;0;0;0;0;0;;;
1354;566;1046;1134;1145;0;0;0;0;0;0;0;;;
1355;567;1154;1232;1238;0;0;0;0;0;0;0;;;
1371;568;1041;1156;1157;0;0;0;0;0;0;0;;;
1373;569;1130;1220;1222;0;0;0;0;0;0;0;;;
1377;570;835;1100;1102;0;0;0;0;0;0;0;;;
1380;571;1850;1945;1947;0;0;0;0;0;0;0;;;
1384;572;1420;1735;1823;0;0;0;0;7;0;41;;;
1385;573;1830;2109;2135;0;0;0;0;3;0;23;;;
1386;574;1230;1342;1438;0;0;46;0;10;0;0;;;
1388;575;720;858;859;0;0;0;0;0;0;0;;;
1395;576;1620;1750;1822;0;0;0;21;5;0;6;;;
1396;577;1815;1955;2042;0;0;0;0;21;0;26;;;
1399;578;1255;1600;1606;0;0;0;0;0;0;0;;;
1400;579;1420;1531;1540;0;0;0;0;0;0;0;;;
1402;580;1105;1318;1335;0;0;0;0;17;0;0;;;
1403;581;855;1404;1411;0;0;0;0;0;0;0;;;
1405;582;925;1227;1232;0;0;0;0;0;0;0;;;
1412;583;940;1105;1107;0;0;0;0;0;0;0;;;
1413;584;1450;1605;1612;0;0;0;0;0;0;0;;;
1419;585;1150;1305;1308;0;0;0;0;0;0;0;;;
1421;586;1615;1735;1739;0;0;0;0;0;0;0;;;
1422;587;1755;1900;1905;0;0;0;0;0;0;0;;;
1429;588;2050;2154;2158;0;0;0;0;0;0;0;;;
1430;589;805;1130;1131;0;0;0;0;0;0;0;;;
1443;590;1625;2115;2117;0;0;0;0;0;0;0;;;
1450;591;810;1050;1051;0;0;0;0;0;0;0;;;
1451;592;1325;1820;1828;0;0;0;0;0;0;0;;;
1459;593;745;930;932;0;0;0;0;0;0;0;;;
1460;594;1205;1941;2224;0;0;0;0;163;0;0;;;
1472;595;815;1150;1154;0;0;0;0;0;0;0;;;
1473;596;1450;1625;1629;0;0;0;0;0;0;0;;;
1474;597;1715;1815;1817;0;0;0;0;0;0;0;;;
1482;598;1300;1420;1428;0;0;0;0;0;0;0;;;
1483;599;625;745;748;0;0;0;0;0;0;0;;;
1490;600;1452;1641;1651;0;0;0;0;0;0;0;;;
1491;601;1455;1730;1748;0;0;0;0;18;0;0;;;
1494;602;1830;2140;2153;0;0;0;0;0;0;0;;;
1501;603;1140;1629;1703;0;0;0;0;34;0;0;;;
1503;604;1200;1459;1531;0;0;0;0;32;0;0;;;
1504;605;1540;1743;1807;0;0;0;0;7;0;17;;;
1506;606;1430;1851;1934;0;0;0;0;43;0;0;;;
1509;607;922;1225;1226;0;0;0;0;0;0;0;;;
1510;608;1310;1800;2341;0;0;0;0;330;0;11;;;
1511;609;1835;2022;;1;0;;;;;;;;
1514;610;1225;1910;1921;0;0;0;0;0;0;0;;;
1519;611;730;800;801;0;0;0;0;0;0;0;;;
1521;612;845;1300;1303;0;0;0;0;0;0;0;;;
1528;613;1630;1844;1910;0;0;3;0;23;0;0;;;
1530;614;1145;1525;1547;0;0;0;0;22;0;0;;;
1533;615;1605;1720;1752;0;0;0;0;32;0;0;;;
1534;616;1745;1845;2105;0;1;0;0;0;0;0;140;PVD;
1537;617;822;935;;1;0;;;;;;;;
1538;618;1121;1230;1238;0;0;0;0;0;0;0;;;
1550;619;1755;1925;2031;0;0;0;0;66;0;0;;;
1552;620;705;910;918;0;0;0;0;0;0;0;;;
1554;621;850;1130;1131;0;0;0;0;0;0;0;;;
1557;622;645;822;901;0;0;29;0;10;0;0;;;
1559;623;932;1105;1131;0;0;0;0;14;0;12;;;
1563;624;1630;1905;1955;0;0;22;0;28;0;0;;;
1565;625;925;1025;1027;0;0;0;0;0;0;0;;;
1580;626;725;1120;1125;0;0;0;0;0;0;0;;;
1581;627;1140;1350;1357;0;0;0;0;0;0;0;;;
1585;628;1650;1910;1928;0;0;0;0;18;0;0;;;
1596;629;1650;1952;2001;0;0;0;0;0;0;0;;;
1604;630;1245;1515;1528;0;0;0;0;0;0;0;;;
1610;631;1055;1337;1347;0;0;0;0;0;0;0;;;
1611;632;1820;1941;;1;0;;;;;;;;
1612;633;700;1215;1222;0;0;0;0;0;0;0;;;
1614;634;2000;2135;2136;0;0;0;0;0;0;0;;;
1628;635;1730;1850;1852;0;0;0;0;0;0;0;;;
1630;636;1550;1710;1714;0;0;0;0;0;0;0;;;
1632;637;835;1657;1815;0;0;0;34;44;0;0;;;
1633;638;2130;2237;2300;0;0;0;23;0;0;0;;;
1635;639;1225;1437;2019;0;0;0;0;342;0;0;;;
1636;640;1100;1218;1303;0;0;29;0;16;0;0;;;
1637;641;1303;1757;1822;0;0;0;0;0;0;25;;;
1638;642;1910;2017;2025;0;0;0;0;0;0;0;;;
1640;643;655;1210;1219;0;0;0;0;0;0;0;;;
1643;644;1220;1438;1442;0;0;0;0;0;0;0;;;
1644;645;535;806;819;0;0;0;0;0;0;0;;;
1646;646;800;910;911;0;0;0;0;0;0;0;;;
1651;647;630;735;741;0;0;0;0;0;0;0;;;
1653;648;1050;1235;1252;0;0;0;0;17;0;0;;;
1662;649;1037;1227;1237;0;0;0;0;0;0;0;;;
1663;650;1255;1442;;1;0;;;;;;;;
1665;651;1655;1915;1916;0;0;0;0;0;0;0;;;
1671;652;1415;1810;1811;0;0;0;0;0;0;0;;;
1680;653;1503;1622;1626;0;0;0;0;0;0;0;;;
1682;654;2325;633;638;0;0;0;0;0;0;0;;;
1684;655;840;1016;1022;0;0;0;0;0;0;0;;;
1687;656;2045;2223;2234;0;0;0;0;0;0;0;;;
1688;657;850;1013;1015;0;0;0;0;0;0;0;;;
1689;658;1300;1620;1624;0;0;0;0;0;0;0;;;
1690;659;1655;2007;2010;0;0;0;0;0;0;0;;;
1700;660;1755;1855;1856;0;0;0;0;0;0;0;;;
1721;661;1300;1637;1641;0;0;0;0;0;0;0;;;
1725;662;1630;1734;1737;0;0;0;0;0;0;0;;;
1726;663;747;916;919;0;0;0;0;0;0;0;;;
1727;664;2104;2254;2303;0;0;0;0;0;0;0;;;
1729;665;1448;1654;1708;0;0;0;0;0;0;0;;;
1730;666;607;705;707;0;0;0;0;0;0;0;;;
1736;667;1818;1919;1940;0;0;0;0;0;0;21;;;
1737;668;1947;2051;2107;0;0;0;0;2;0;14;;;
1738;669;1503;1611;1705;0;0;0;0;0;0;54;;;
1739;670;1641;1743;1825;0;0;0;0;3;0;39;;;
1740;671;1223;1312;1349;0;0;37;0;0;0;0;;;
1741;672;1340;1428;1540;0;0;72;0;0;0;0;;;
1742;673;757;931;946;0;0;15;0;0;0;0;;;
1743;674;959;1140;1158;0;0;18;0;0;0;0;;;
1744;675;600;728;729;0;0;0;0;0;0;0;;;
1746;676;700;820;831;0;0;0;0;0;0;0;;;
1748;677;1800;1910;1913;0;0;0;0;0;0;0;;;
1749;678;1005;1045;1101;0;0;0;0;16;0;0;;;
1759;679;800;901;902;0;0;0;0;0;0;0;;;
1763;680;650;737;810;0;0;0;0;33;0;0;;;
1767;681;715;1530;1555;0;0;0;0;25;0;0;;;
1768;682;1740;2001;2019;0;0;0;0;18;0;0;;;
1771;683;700;1145;1146;0;0;0;0;0;0;0;;;
1773;684;1340;1530;1531;0;0;0;0;0;0;0;;;
1777;685;1213;1359;1438;0;0;0;0;39;0;0;;;
1778;686;1443;1605;1743;0;0;0;0;72;0;26;;;
1779;687;1009;1131;1215;0;0;0;0;23;0;21;;;
1780;688;824;939;1007;0;0;0;0;28;0;0;;;
1781;689;1719;1849;2018;0;0;89;0;0;0;0;;;
1785;690;1640;1712;1721;0;0;0;0;0;0;0;;;
1787;691;1445;1517;1535;0;0;18;0;0;0;0;;;
1788;692;1545;1620;1625;0;0;0;0;0;0;0;;;
1789;693;1135;1224;1232;0;0;0;0;0;0;0;;;
1790;694;1243;1330;1339;0;0;0;0;0;0;0;;;
1791;695;1350;1425;1435;0;0;0;0;0;0;0;;;
1792;696;1028;1115;1118;0;0;0;0;0;0;0;;;
1793;697;1859;1946;1952;0;0;0;0;0;0;0;;;
1794;698;1750;1839;1844;0;0;0;0;0;0;0;;;
1795;699;731;1107;1108;0;0;0;0;0;0;0;;;
1796;700;1452;1852;1858;0;0;0;0;0;0;0;;;
1797;701;1151;1412;1417;0;0;0;0;0;0;0;;;
1803;702;1620;1946;2100;0;0;59;0;15;0;0;;;
1815;703;1455;1847;1918;0;0;0;0;31;0;0;;;
1820;704;1010;1720;1727;0;0;0;0;0;0;0;;;
1821;705;1745;1845;1848;0;0;0;0;0;0;0;;;
1822;706;1905;2015;2028;0;0;0;0;0;0;0;;;
1827;707;1052;1244;1308;0;0;0;0;0;0;24;;;
1828;708;2055;2222;2229;0;0;0;0;0;0;0;;;
1829;709;1325;1435;1459;0;0;0;0;4;0;20;;;
1831;710;600;732;738;0;0;0;0;0;0;0;;;
1832;711;825;1012;1047;0;0;23;0;12;0;0;;;
1833;712;1815;1910;1918;0;0;0;0;0;0;0;;;
1834;713;655;1000;1002;0;0;0;0;0;0;0;;;
1835;714;1455;1750;1805;0;0;6;0;8;0;1;;;
1836;715;1025;1245;1258;0;0;0;0;0;0;0;;;
1837;716;1320;1430;1431;0;0;0;0;0;0;0;;;
1838;717;1055;1356;1408;0;0;0;0;0;0;0;;;
1840;718;1505;1709;1716;0;0;0;0;0;0;0;;;
1841;719;1440;1540;1542;0;0;0;0;0;0;0;;;
1842;720;545;802;820;0;0;0;0;18;0;0;;;
1843;721;1000;1056;1057;0;0;0;0;0;0;0;;;
1844;722;1335;1810;1834;0;0;7;0;17;0;0;;;
1847;723;1455;1634;1639;0;0;0;0;0;0;0;;;
1859;724;700;918;935;0;0;0;0;17;0;0;;;
1860;725;1228;1602;1615;0;0;0;0;0;0;0;;;
1861;726;1000;1139;1158;0;0;0;0;7;0;12;;;
1862;727;1642;1810;1818;0;0;0;0;0;0;0;;;
1871;728;750;940;954;0;0;0;0;0;0;0;;;
1873;729;1320;1825;1828;0;0;0;0;0;0;0;;;
1875;730;1400;2120;2143;0;0;0;0;3;0;20;;;
1876;731;1110;1310;1346;0;0;0;0;15;0;21;;;
1877;732;900;1029;1039;0;0;0;0;0;0;0;;;
1880;733;920;1225;1228;0;0;0;0;0;0;0;;;
1881;734;1255;1555;1607;0;0;0;0;0;0;0;;;
1886;735;2100;2316;2349;0;0;0;0;33;0;0;;;
1887;736;642;900;903;0;0;0;0;0;0;0;;;
1890;737;945;1138;1146;0;0;0;0;0;0;0;;;
1893;738;2235;2354;;1;0;;;;;;;;
1895;739;1820;1955;2014;0;0;19;0;0;0;0;;;
1896;740;2030;2159;;1;0;;;;;;;;
1897;741;1510;1744;1824;0;0;0;0;40;0;0;;;
1898;742;1150;1433;1434;0;0;0;0;0;0;0;;;
1899;743;2359;356;;1;0;;;;;;;;
1903;744;1030;1155;1210;0;0;15;0;0;0;0;;;
1912;745;1325;1630;1907;0;0;0;0;0;0;157;;;
1913;746;1710;1914;2143;0;0;0;0;0;0;149;;;
1914;747;1954;2052;2301;0;0;0;0;0;0;129;;;
1915;748;700;907;1159;0;0;160;0;12;0;0;;;
1916;749;950;1235;1523;0;0;0;0;0;0;168;;;
1921;750;1935;2101;;1;0;;;;;;;;
1928;751;725;905;908;0;0;0;0;0;0;0;;;
1929;752;945;1121;1125;0;0;0;0;0;0;0;;;
1933;753;1920;2106;2129;0;0;3;0;20;0;0;;;
1934;754;1455;1631;1636;0;0;0;0;0;0;0;;;
1935;755;1710;1835;2355;0;0;0;0;320;0;0;;;
1936;756;2010;2259;;1;0;;;;;;;;
1939;757;1240;1405;1410;0;0;0;0;0;0;0;;;
1940;758;1435;1915;1917;0;0;0;0;0;0;0;;;
1941;759;900;1025;1027;0;0;0;0;0;0;0;;;
1942;760;1359;1506;1510;0;0;0;0;0;0;0;;;
1944;761;745;852;902;0;0;0;0;0;0;0;;;
1952;762;700;1334;1341;0;0;0;0;0;0;0;;;
1953;763;2205;2330;2332;0;0;0;0;0;0;0;;;
1956;764;1650;1915;1935;0;0;0;0;20;0;0;;;
1960;765;1340;1620;1621;0;0;0;0;0;0;0;;;
1961;766;1645;1740;1802;0;0;7;0;14;0;1;;;
1962;767;1240;1655;1700;0;0;0;0;0;0;0;;;
1965;768;600;827;;1;0;;;;;;;;
1973;769;700;907;912;0;0;0;0;0;0;0;;;
1974;770;1156;1303;1312;0;0;0;0;0;0;0;;;
1975;771;1348;2020;2028;0;0;0;0;0;0;0;;;
1977;772;2100;2236;2244;0;0;0;0;0;0;0;;;
1984;773;640;720;728;0;0;0;0;0;0;0;;;
1992;774;2055;2306;2316;0;0;0;0;0;0;0;;;
1994;775;715;955;1012;0;0;0;0;17;0;0;;;
1996;776;1415;1719;1722;0;0;0;0;0;0;0;;;
1998;777;1755;2145;2149;0;0;0;0;0;0;0;;;
2003;778;2235;2325;2341;0;0;0;0;16;0;0;;;
2004;779;1110;1230;;1;0;;;;;;;;
2005;780;1310;1615;;1;0;;;;;;;;
2006;781;2150;2351;2354;0;0;0;0;0;0;0;;;
2009;782;840;1008;1031;0;0;0;0;23;0;0;;;
2012;783;1244;1405;1425;0;0;20;0;0;0;0;;;
2020;784;655;815;821;0;0;0;0;0;0;0;;;
2021;785;1530;1828;1904;0;0;36;0;0;0;0;;;
2029;786;1500;1608;1615;0;0;0;0;0;0;0;;;
2044;787;1319;1448;1456;0;0;0;0;0;0;0;;;
2045;788;1528;1716;1725;0;0;0;0;0;0;0;;;
2048;789;1020;1236;1255;0;0;0;0;19;0;0;;;
2049;790;1210;1322;1341;0;0;0;0;19;0;0;;;
2056;791;1404;1530;1548;0;0;8;0;10;0;0;;;
2057;792;1558;1730;1734;0;0;0;0;0;0;0;;;
2064;793;1400;1455;1503;0;0;0;0;0;0;0;;;
2070;794;1600;1743;1754;0;0;0;0;0;0;0;;;
2071;795;1820;2042;2100;0;0;14;0;0;0;4;;;
2072;796;2120;2324;2350;0;0;0;0;18;0;8;;;
2073;797;755;1029;1045;0;0;0;0;16;0;0;;;
2083;798;955;1720;1737;0;0;0;0;17;0;0;;;
2084;799;1755;2005;2037;0;0;24;0;0;0;8;;;
2085;800;2025;2145;2210;0;0;2;0;0;0;23;;;
2086;801;950;1118;1138;0;0;0;0;20;0;0;;;
2088;802;1153;1326;1343;0;0;0;0;3;0;14;;;
2090;803;1401;1647;1707;0;0;0;0;2;0;18;;;
2091;804;1718;1856;1924;0;0;0;0;0;0;28;;;
2092;805;1936;2120;2130;0;0;0;0;0;0;0;;;
2097;806;1041;1131;1133;0;0;0;0;0;0;0;;;
2105;807;1038;1121;1152;0;0;10;0;13;0;8;;;
2106;808;1143;1229;1250;0;0;0;0;0;0;21;;;
2107;809;600;652;713;0;0;8;0;13;0;0;;;
2108;810;712;801;824;0;0;2;0;0;0;21;;;
2109;811;818;1018;1026;0;0;0;0;0;0;0;;;
2117;812;1732;1902;1913;0;0;0;0;0;0;0;;;
2122;813;1655;1817;1818;0;0;0;0;0;0;0;;;
2123;814;1855;2010;2013;0;0;0;0;0;0;0;;;
2128;815;1320;1520;1528;0;0;0;0;0;0;0;;;
2132;816;1310;2130;2314;0;0;0;104;0;0;0;;;
2135;817;2223;2330;;1;0;;;;;;;SFO;
2144;818;635;755;800;0;0;0;0;0;0;0;;;
2146;819;1140;1455;1509;0;0;0;0;0;0;0;;;
2148;820;1820;2140;2326;0;0;0;0;106;0;0;;;
2156;821;1045;1400;1403;0;0;0;0;0;0;0;;;
2158;822;735;1020;1022;0;0;0;0;0;0;0;;;
2162;823;1109;1256;1407;0;0;0;0;71;0;0;;;
2163;824;830;1033;1041;0;0;0;0;0;0;0;;;
2168;825;1355;1524;2053;0;0;0;0;329;0;0;;;
2170;826;830;1002;1003;0;0;0;0;0;0;0;;;
2172;827;1042;1225;1229;0;0;0;0;0;0;0;;;
2177;828;1330;1500;1518;0;0;0;0;18;0;0;;;
2178;829;1525;1810;1819;0;0;0;0;0;0;0;;;
2179;830;1825;2020;2022;0;0;0;0;0;0;0;;;
2183;831;1000;1228;1313;0;0;0;0;45;0;0;;;
2184;832;1318;2111;2122;0;0;0;0;0;0;0;;;
2186;833;1630;1745;1801;0;0;0;0;16;0;0;;;
2187;834;1805;1855;1933;0;0;19;0;3;0;16;;;
2188;835;1015;1240;1242;0;0;0;0;0;0;0;;;
2197;836;550;655;719;0;0;24;0;0;0;0;;;
2202;837;1615;1901;1904;0;0;0;0;0;0;0;;;
2203;838;600;652;740;0;0;48;0;0;0;0;;;
2204;839;742;1032;1039;0;0;0;0;0;0;0;;;
2205;840;845;1557;1609;0;0;0;0;0;0;0;;;
2206;841;1643;1832;1910;0;0;34;0;0;0;4;;;
2212;842;1032;1325;1330;0;0;0;0;0;0;0;;;
2213;843;850;924;927;0;0;0;0;0;0;0;;;
2214;844;815;1009;1012;0;0;0;0;0;0;0;;;
2220;845;1440;1605;1607;0;0;0;0;0;0;0;;;
2229;846;1730;1955;2043;0;0;48;0;0;0;0;;;
2231;847;1430;1640;1653;0;0;0;0;0;0;0;;;
2232;848;1730;1935;1939;0;0;0;0;0;0;0;;;
2233;849;2000;2115;2122;0;0;0;0;0;0;0;;;
2236;850;1535;1705;1722;0;0;0;0;17;0;0;;;
2237;851;645;920;923;0;0;0;0;0;0;0;;;
2240;852;1720;2019;2027;0;0;0;0;0;0;0;;;
2247;853;1642;1739;1849;0;0;0;0;6;0;64;;;
2248;854;1342;1610;1652;0;0;0;0;0;0;42;;;
2249;855;1045;1302;1346;0;0;35;0;9;0;0;;;
2250;856;1819;2109;2200;0;0;0;0;0;0;51;;;
2258;857;1010;1235;1246;0;0;0;0;0;0;0;;;
2259;858;730;850;902;0;0;0;0;0;0;0;;;
2260;859;915;945;955;0;0;0;0;0;0;0;;;
2266;860;2225;2306;2319;0;0;0;0;0;0;0;;;
2269;861;800;1040;1126;0;0;0;0;46;0;0;;;
2270;862;1130;1554;1626;0;0;0;0;0;0;32;;;
2271;863;1506;1657;1702;0;0;0;0;0;0;0;;;
2272;864;1737;1934;1946;0;0;0;0;0;0;0;;;
2274;865;940;1220;1225;0;0;0;0;0;0;0;;;
2275;866;1240;1335;1348;0;0;0;0;0;0;0;;;
2276;867;1355;1535;1548;0;0;0;0;0;0;0;;;
2280;868;1701;1857;2233;0;0;0;0;216;0;0;;;
2284;869;1050;1200;1201;0;0;0;0;0;0;0;;;
2290;870;1715;1925;1951;0;0;0;0;26;0;0;;;
2291;871;1205;1733;1747;0;0;0;0;0;0;0;;;
2292;872;1813;2129;2239;0;0;0;0;57;0;13;;;
2293;873;940;1120;1140;0;0;20;0;0;0;0;;;
2294;874;615;753;805;0;0;0;0;0;0;0;;;
2300;875;1540;1712;1719;0;0;0;0;0;0;0;;;
2302;876;1239;1419;1422;0;0;0;0;0;0;0;;;
2303;877;1519;1753;1807;0;0;0;0;0;0;0;;;
2308;878;705;931;935;0;0;0;0;0;0;0;;;
2320;879;700;1009;1021;0;0;0;0;0;0;0;;;
2321;880;1649;1917;1937;0;0;13;0;7;0;0;;;
2333;881;1550;1650;1652;0;0;0;0;0;0;0;;;
2335;882;1830;1930;1931;0;0;0;0;0;0;0;;;
2350;883;1650;2155;2206;0;0;0;0;0;0;0;;;
2355;884;1214;1409;1419;0;0;0;0;0;0;0;;;
2357;885;1026;1306;1326;0;0;0;0;20;0;0;;;
2358;886;640;922;925;0;0;0;0;0;0;0;;;
2359;887;1359;1630;1649;0;0;0;0;19;0;0;;;
2360;888;1300;1540;1605;0;0;0;0;25;0;0;;;
2362;889;1208;1334;1353;0;0;0;0;7;0;12;;;
2363;890;1000;1128;1147;0;0;4;0;15;0;0;;;
2364;891;650;847;855;0;0;0;0;0;0;0;;;
2369;892;1645;2030;2039;0;0;0;0;0;0;0;;;
2379;893;1038;1359;1858;0;0;90;0;209;0;0;;;
2380;894;1459;1613;2115;0;0;0;20;8;0;274;;;
2382;895;1220;1739;1740;0;0;0;0;0;0;0;;;
2385;896;610;910;920;0;0;0;0;0;0;0;;;
2386;897;955;1010;1021;0;0;0;0;0;0;0;;;
2387;898;1040;1248;1303;0;0;0;0;0;0;15;;;
2388;899;1616;1742;1745;0;0;0;0;0;0;0;;;
2389;900;1414;1536;1544;0;0;0;0;0;0;0;;;
2396;901;1130;1259;1341;0;0;0;0;42;0;0;;;
2397;902;1400;1718;1728;0;0;0;0;0;0;0;;;
2400;903;1536;1808;1811;0;0;0;0;0;0;0;;;
2402;904;1605;1758;1803;0;0;0;0;0;0;0;;;
2403;905;823;948;1111;0;0;0;83;0;0;0;;;
2404;906;2130;2308;2318;0;0;0;0;0;0;0;;;
2412;907;1630;1910;1918;0;0;0;0;0;0;0;;;
2419;908;1631;1821;;1;0;;;;;;;;
2420;909;1423;1551;;1;0;;;;;;;;
2430;910;1840;1950;2009;0;0;19;0;0;0;0;;;
2437;911;1335;1527;1529;0;0;0;0;0;0;0;;;
2440;912;815;1640;1817;0;0;0;0;97;0;0;;;
2448;913;2100;2326;2331;0;0;0;0;0;0;0;;;
2450;914;1129;1328;1329;0;0;0;0;0;0;0;;;
2454;915;915;1700;1708;0;0;0;0;0;0;0;;;
2463;916;700;1520;1613;0;0;0;0;53;0;0;;;
2464;917;1725;2050;2110;0;0;0;0;20;0;0;;;
2466;918;830;904;909;0;0;0;0;0;0;0;;;
2477;919;1325;1930;2011;0;0;19;0;22;0;0;;;
2480;920;600;840;903;0;0;0;0;23;0;0;;;
2484;921;705;803;804;0;0;0;0;0;0;0;;;
2487;922;850;1118;1125;0;0;0;0;0;0;0;;;
2488;923;1950;2057;2104;0;0;0;0;0;0;0;;;
2489;924;630;735;739;0;0;0;0;0;0;0;;;
2496;925;620;725;728;0;0;0;0;0;0;0;;;
2503;926;2045;5;106;0;0;0;2;0;0;59;;;
2505;927;1100;1932;2047;0;0;0;0;75;0;0;;;
